name_state,DTNASC,metrica,valor
Santa Catarina,2010,Mediana,72.7
Santa Catarina,2010,75 percentil,83.3
Santa Catarina,2010,Máximo,97.7
Sergipe,2010,Mínimo,0
Sergipe,2010,25 percentil,18.85
Sergipe,2010,Mediana,28.05
Sergipe,2010,75 percentil,34.575
Sergipe,2010,Máximo,81.5
São Paulo,2010,Mínimo,1.5
São Paulo,2010,25 percentil,73.2
São Paulo,2010,Mediana,80.8
São Paulo,2010,75 percentil,88.85
São Paulo,2010,Máximo,100
Tocantins,2010,Mínimo,8.7
Tocantins,2010,25 percentil,31.9
Tocantins,2010,Mediana,41.4
Tocantins,2010,75 percentil,52.95
Tocantins,2010,Máximo,82.7
Acre,2011,Mínimo,2.4
Acre,2011,25 percentil,9.5
Acre,2011,Mediana,14.7
Acre,2011,75 percentil,27.95
Acre,2011,Máximo,40.6
Alagoas,2011,Mínimo,11.2
Alagoas,2011,25 percentil,28.45
Alagoas,2011,Mediana,37.6
Alagoas,2011,75 percentil,42.4
Alagoas,2011,Máximo,54.4
Amapá,2011,Mínimo,5.6
Amapá,2011,25 percentil,19.65
Amapá,2011,Mediana,27.1
Amapá,2011,75 percentil,27.65
Amapá,2011,Máximo,34.9
Amazonas,2011,Mínimo,12.9
Amazonas,2011,25 percentil,24.025
Amazonas,2011,Mediana,31.5
Amazonas,2011,75 percentil,39.1
Amazonas,2011,Máximo,80.2
Bahia,2011,Mínimo,2.4
Bahia,2011,25 percentil,33.4
Bahia,2011,Mediana,44.25
Bahia,2011,75 percentil,53.225
Bahia,2011,Máximo,84
Ceará,2011,Mínimo,33.9
Ceará,2011,25 percentil,56.5
Ceará,2011,Mediana,69.35
Ceará,2011,75 percentil,77.375
Ceará,2011,Máximo,99.8
Distrito Federal,2011,Mínimo,62.8
Distrito Federal,2011,25 percentil,62.8
Distrito Federal,2011,Mediana,62.8
Distrito Federal,2011,75 percentil,62.8
Distrito Federal,2011,Máximo,62.8
Espírito Santo,2011,Mínimo,33.3
Espírito Santo,2011,25 percentil,51.125
Espírito Santo,2011,Mediana,65.6
Espírito Santo,2011,75 percentil,72.45
Espírito Santo,2011,Máximo,79.9
Goiás,2011,Mínimo,28.9
Goiás,2011,25 percentil,56.5
Goiás,2011,Mediana,65.1
Goiás,2011,75 percentil,76
Goiás,2011,Máximo,98.1
Maranhão,2011,Mínimo,1.3
Maranhão,2011,25 percentil,16.425
Maranhão,2011,Mediana,25.6
Maranhão,2011,75 percentil,36.65
Maranhão,2011,Máximo,90.3
Mato Grosso,2011,Mínimo,30
Mato Grosso,2011,25 percentil,57.5
Mato Grosso,2011,Mediana,68.1
Mato Grosso,2011,75 percentil,74.7
Mato Grosso,2011,Máximo,92.3
Mato Grosso do Sul,2011,Mínimo,19.7
Mato Grosso do Sul,2011,25 percentil,49.25
Mato Grosso do Sul,2011,Mediana,60.8
Mato Grosso do Sul,2011,75 percentil,69.175
Mato Grosso do Sul,2011,Máximo,94.6
Minas Gerais,2011,Mínimo,22.3
Minas Gerais,2011,25 percentil,63.4
Minas Gerais,2011,Mediana,74.3
Minas Gerais,2011,75 percentil,82.3
Minas Gerais,2011,Máximo,100
Paraná,2011,Mínimo,27.2
Paraná,2011,25 percentil,69.8
Paraná,2011,Mediana,83.2
Paraná,2011,75 percentil,91.8
Paraná,2011,Máximo,100
Paraíba,2011,Mínimo,29.8
Paraíba,2011,25 percentil,51.9
Paraíba,2011,Mediana,60
Paraíba,2011,75 percentil,67.75
Paraíba,2011,Máximo,94.4
Pará,2011,Mínimo,4.9
Pará,2011,25 percentil,19.3
Pará,2011,Mediana,30.3
Pará,2011,75 percentil,38.9
Pará,2011,Máximo,71.9
Pernambuco,2011,Mínimo,19.5
Pernambuco,2011,25 percentil,44.95
Pernambuco,2011,Mediana,53.55
Pernambuco,2011,75 percentil,58.6
Pernambuco,2011,Máximo,74.2
Piauí,2011,Mínimo,15.2
Piauí,2011,25 percentil,33.975
Piauí,2011,Mediana,42.85
Piauí,2011,75 percentil,49.075
Piauí,2011,Máximo,75.3
Rio Grande do Norte,2011,Mínimo,21.9
Rio Grande do Norte,2011,25 percentil,44.15
Rio Grande do Norte,2011,Mediana,51.2
Rio Grande do Norte,2011,75 percentil,62.75
Rio Grande do Norte,2011,Máximo,89.6
Rio Grande do Sul,2011,Mínimo,28.2
Rio Grande do Sul,2011,25 percentil,67.825
Rio Grande do Sul,2011,Mediana,77.45
Rio Grande do Sul,2011,75 percentil,83.975
Rio Grande do Sul,2011,Máximo,99.4
Rio de Janeiro,2011,Mínimo,14.8
Rio de Janeiro,2011,25 percentil,52.9
Rio de Janeiro,2011,Mediana,66.1
Rio de Janeiro,2011,75 percentil,77.6
Rio de Janeiro,2011,Máximo,97.1
Rondônia,2011,Mínimo,0.1
Rondônia,2011,25 percentil,51.35
Rondônia,2011,Mediana,57.1
Rondônia,2011,75 percentil,67.9
Rondônia,2011,Máximo,78.6
Roraima,2011,Mínimo,3.4
Roraima,2011,25 percentil,4.9
Roraima,2011,Mediana,13
Roraima,2011,75 percentil,29.8
Roraima,2011,Máximo,43.6
Santa Catarina,2011,Mínimo,13.2
Santa Catarina,2011,25 percentil,56.425
Santa Catarina,2011,Mediana,72.5
Santa Catarina,2011,75 percentil,80.5
Santa Catarina,2011,Máximo,95.2
Sergipe,2011,Mínimo,32.1
Sergipe,2011,25 percentil,34.625
Sergipe,2011,Mediana,40.1
Sergipe,2011,75 percentil,47.125
Sergipe,2011,Máximo,55
São Paulo,2011,Mínimo,44.9
São Paulo,2011,25 percentil,73.6
São Paulo,2011,Mediana,81.4
São Paulo,2011,75 percentil,87.8
São Paulo,2011,Máximo,99.7
Tocantins,2011,Mínimo,8.7
Tocantins,2011,25 percentil,34.925
Tocantins,2011,Mediana,43.55
Tocantins,2011,75 percentil,54.175
Tocantins,2011,Máximo,66
Acre,2012,Mínimo,3.3
Acre,2012,25 percentil,12.25
Acre,2012,Mediana,18.8
Acre,2012,75 percentil,30.1
Acre,2012,Máximo,44.3
Alagoas,2012,Mínimo,12.4
Alagoas,2012,25 percentil,27.8
Alagoas,2012,Mediana,42
Alagoas,2012,75 percentil,50.6
Alagoas,2012,Máximo,61.3
Amapá,2012,Mínimo,4.5
Amapá,2012,25 percentil,15.75
Amapá,2012,Mediana,19.7
Amapá,2012,75 percentil,28.25
Amapá,2012,Máximo,34.1
Amazonas,2012,Mínimo,12.5
Amazonas,2012,25 percentil,27
Amazonas,2012,Mediana,34.45
Amazonas,2012,75 percentil,41.925
Amazonas,2012,Máximo,96.1
Bahia,2012,Mínimo,6.5
Bahia,2012,25 percentil,38.25
Bahia,2012,Mediana,48.35
Bahia,2012,75 percentil,56.275
Bahia,2012,Máximo,81.1
Ceará,2012,Mínimo,26.4
Ceará,2012,25 percentil,62
Ceará,2012,Mediana,71.7
Ceará,2012,75 percentil,77.45
Ceará,2012,Máximo,99.7
Distrito Federal,2012,Mínimo,64
Distrito Federal,2012,25 percentil,64
Distrito Federal,2012,Mediana,64
Distrito Federal,2012,75 percentil,64
Distrito Federal,2012,Máximo,64
Espírito Santo,2012,Mínimo,0
Espírito Santo,2012,25 percentil,53.9
Espírito Santo,2012,Mediana,68
Espírito Santo,2012,75 percentil,74.9
Espírito Santo,2012,Máximo,81.9
Goiás,2012,Mínimo,0.6
Goiás,2012,25 percentil,54.975
Goiás,2012,Mediana,63.9
Goiás,2012,75 percentil,73.15
Goiás,2012,Máximo,96
Maranhão,2012,Mínimo,0
Maranhão,2012,25 percentil,19.15
Maranhão,2012,Mediana,28.05
Maranhão,2012,75 percentil,39.375
Maranhão,2012,Máximo,90.9
Mato Grosso,2012,Mínimo,30.9
Mato Grosso,2012,25 percentil,61
Mato Grosso,2012,Mediana,66.8
Mato Grosso,2012,75 percentil,73.375
Mato Grosso,2012,Máximo,98.2
Mato Grosso do Sul,2012,Mínimo,15.3
Mato Grosso do Sul,2012,25 percentil,45.7
Mato Grosso do Sul,2012,Mediana,58.5
Mato Grosso do Sul,2012,75 percentil,67.5
Mato Grosso do Sul,2012,Máximo,86.2
Minas Gerais,2012,Mínimo,34.9
Minas Gerais,2012,25 percentil,65.6
Minas Gerais,2012,Mediana,73.9
Minas Gerais,2012,75 percentil,82.4
Minas Gerais,2012,Máximo,99.4
Paraná,2012,Mínimo,16.6
Paraná,2012,25 percentil,69.9
Paraná,2012,Mediana,78
Paraná,2012,75 percentil,83.8
Paraná,2012,Máximo,98.1
Paraíba,2012,Mínimo,32
Paraíba,2012,25 percentil,54
Paraíba,2012,Mediana,61.7
Paraíba,2012,75 percentil,74.7
Paraíba,2012,Máximo,97.4
Pará,2012,Mínimo,3.5
Pará,2012,25 percentil,23.875
Pará,2012,Mediana,34.65
Pará,2012,75 percentil,41.875
Pará,2012,Máximo,64.8
Pernambuco,2012,Mínimo,20.5
Pernambuco,2012,25 percentil,49.7
Pernambuco,2012,Mediana,57.9
Pernambuco,2012,75 percentil,65.3
Pernambuco,2012,Máximo,88.7
Piauí,2012,Mínimo,18.1
Piauí,2012,25 percentil,40.9
Piauí,2012,Mediana,48
Piauí,2012,75 percentil,54.125
Piauí,2012,Máximo,68.8
Rio Grande do Norte,2012,Mínimo,29.9
Rio Grande do Norte,2012,25 percentil,49.75
Rio Grande do Norte,2012,Mediana,57.1
Rio Grande do Norte,2012,75 percentil,69.1
Rio Grande do Norte,2012,Máximo,83.1
Rio Grande do Sul,2012,Mínimo,25.8
Rio Grande do Sul,2012,25 percentil,69.45
Rio Grande do Sul,2012,Mediana,78
Rio Grande do Sul,2012,75 percentil,85.85
Rio Grande do Sul,2012,Máximo,98.8
Rio de Janeiro,2012,Mínimo,30.9
Rio de Janeiro,2012,25 percentil,51.3
Rio de Janeiro,2012,Mediana,63.3
Rio de Janeiro,2012,75 percentil,73.9
Rio de Janeiro,2012,Máximo,89.3
Rondônia,2012,Mínimo,13.8
Rondônia,2012,25 percentil,55.05
Rondônia,2012,Mediana,61.4
Rondônia,2012,75 percentil,67.3
Rondônia,2012,Máximo,73.7
Roraima,2012,Mínimo,2.4
Roraima,2012,25 percentil,5.525
Roraima,2012,Mediana,11.2
Roraima,2012,75 percentil,22.85
Roraima,2012,Máximo,41.7
Santa Catarina,2012,Mínimo,39
Santa Catarina,2012,25 percentil,62.3
Santa Catarina,2012,Mediana,70.7
Santa Catarina,2012,75 percentil,77.1
Santa Catarina,2012,Máximo,96.4
Sergipe,2012,Mínimo,20
Sergipe,2012,25 percentil,43.2
Sergipe,2012,Mediana,46.6
Sergipe,2012,75 percentil,51
Sergipe,2012,Máximo,55.3
São Paulo,2012,Mínimo,36.8
São Paulo,2012,25 percentil,72.7
São Paulo,2012,Mediana,78.8
São Paulo,2012,75 percentil,84.5
São Paulo,2012,Máximo,98.1
Tocantins,2012,Mínimo,15.9
Tocantins,2012,25 percentil,43.9
Tocantins,2012,Mediana,48.1
Tocantins,2012,75 percentil,56.7
Tocantins,2012,Máximo,62.5
Acre,2013,Mínimo,1.2
Acre,2013,25 percentil,12.325
Acre,2013,Mediana,17.2
Acre,2013,75 percentil,38.125
Acre,2013,Máximo,46.6
Alagoas,2013,Mínimo,8.8
Alagoas,2013,25 percentil,30.45
Alagoas,2013,Mediana,43.5
Alagoas,2013,75 percentil,50.075
Alagoas,2013,Máximo,78.9
Amapá,2013,Mínimo,9
Amapá,2013,25 percentil,16.775
Amapá,2013,Mediana,25.1
Amapá,2013,75 percentil,29.6
Amapá,2013,Máximo,33
Amazonas,2013,Mínimo,8.6
Amazonas,2013,25 percentil,27.05
Amazonas,2013,Mediana,35.5
Amazonas,2013,75 percentil,42.7
Amazonas,2013,Máximo,93.9
Bahia,2013,Mínimo,9.7
Bahia,2013,25 percentil,39.1
Bahia,2013,Mediana,48.85
Bahia,2013,75 percentil,56.4
Bahia,2013,Máximo,84.6
Ceará,2013,Mínimo,31.9
Ceará,2013,25 percentil,59.8
Ceará,2013,Mediana,70.45
Ceará,2013,75 percentil,77.05
Ceará,2013,Máximo,99.1
Distrito Federal,2013,Mínimo,62.8
Distrito Federal,2013,25 percentil,62.8
Distrito Federal,2013,Mediana,62.8
Distrito Federal,2013,75 percentil,62.8
Distrito Federal,2013,Máximo,62.8
Espírito Santo,2013,Mínimo,32
Espírito Santo,2013,25 percentil,52.5
Espírito Santo,2013,Mediana,67.6
Espírito Santo,2013,75 percentil,73.3
Espírito Santo,2013,Máximo,79.9
Goiás,2013,Mínimo,11.9
Goiás,2013,25 percentil,53.5
Goiás,2013,Mediana,64.2
Goiás,2013,75 percentil,72.9
Goiás,2013,Máximo,98
Maranhão,2013,Mínimo,1.4
Maranhão,2013,25 percentil,18
Maranhão,2013,Mediana,27.1
Maranhão,2013,75 percentil,40.5
Maranhão,2013,Máximo,90.4
Mato Grosso,2013,Mínimo,21.1
Mato Grosso,2013,25 percentil,56.85
Mato Grosso,2013,Mediana,65.5
Mato Grosso,2013,75 percentil,72
Mato Grosso,2013,Máximo,91.8
Mato Grosso do Sul,2013,Mínimo,13
Mato Grosso do Sul,2013,25 percentil,51.55
Mato Grosso do Sul,2013,Mediana,60.35
Mato Grosso do Sul,2013,75 percentil,69.975
Mato Grosso do Sul,2013,Máximo,82.4
Minas Gerais,2013,Mínimo,28
Minas Gerais,2013,25 percentil,65.85
Minas Gerais,2013,Mediana,73.7
Minas Gerais,2013,75 percentil,81.35
Minas Gerais,2013,Máximo,99
Paraná,2013,Mínimo,25.4
Paraná,2013,25 percentil,72
Paraná,2013,Mediana,79.4
Paraná,2013,75 percentil,85.775
Paraná,2013,Máximo,98.4
Paraíba,2013,Mínimo,35.8
Paraíba,2013,25 percentil,56.7
Paraíba,2013,Mediana,64.8
Paraíba,2013,75 percentil,73.7
Paraíba,2013,Máximo,87.9
Pará,2013,Mínimo,11.9
Pará,2013,25 percentil,25.95
Pará,2013,Mediana,36.1
Pará,2013,75 percentil,44.425
Pará,2013,Máximo,81.8
Pernambuco,2013,Mínimo,28.4
Pernambuco,2013,25 percentil,53.9
Pernambuco,2013,Mediana,61.8
Pernambuco,2013,75 percentil,69.7
Pernambuco,2013,Máximo,86.9
Piauí,2013,Mínimo,26.2
Piauí,2013,25 percentil,40.775
Piauí,2013,Mediana,48.45
Piauí,2013,75 percentil,56.95
Piauí,2013,Máximo,72.4
Rio Grande do Norte,2013,Mínimo,35.5
Rio Grande do Norte,2013,25 percentil,53.3
Rio Grande do Norte,2013,Mediana,61.1
Rio Grande do Norte,2013,75 percentil,67.75
Rio Grande do Norte,2013,Máximo,79.4
Rio Grande do Sul,2013,Mínimo,22.1
Rio Grande do Sul,2013,25 percentil,68.5
Rio Grande do Sul,2013,Mediana,77.5
Rio Grande do Sul,2013,75 percentil,83.3
Rio Grande do Sul,2013,Máximo,96.1
Rio de Janeiro,2013,Mínimo,29.1
Rio de Janeiro,2013,25 percentil,49.4
Rio de Janeiro,2013,Mediana,62.1
Rio de Janeiro,2013,75 percentil,73.75
Rio de Janeiro,2013,Máximo,84.5
Rondônia,2013,Mínimo,30.1
Rondônia,2013,25 percentil,56.8
Rondônia,2013,Mediana,63.65
Rondônia,2013,75 percentil,67.875
Rondônia,2013,Máximo,75.8
Roraima,2013,Mínimo,2.6
Roraima,2013,25 percentil,7.825
Roraima,2013,Mediana,16.5
Roraima,2013,75 percentil,25.35
Roraima,2013,Máximo,42.1
Santa Catarina,2013,Mínimo,43.3
Santa Catarina,2013,25 percentil,61.925
Santa Catarina,2013,Mediana,72
Santa Catarina,2013,75 percentil,78.425
Santa Catarina,2013,Máximo,92.3
Sergipe,2013,Mínimo,38.5
Sergipe,2013,25 percentil,43.425
Sergipe,2013,Mediana,48.25
Sergipe,2013,75 percentil,52.2
Sergipe,2013,Máximo,54.4
São Paulo,2013,Mínimo,34.3
São Paulo,2013,25 percentil,72.35
São Paulo,2013,Mediana,78.4
São Paulo,2013,75 percentil,84.35
São Paulo,2013,Máximo,100
Tocantins,2013,Mínimo,16.7
Tocantins,2013,25 percentil,45.35
Tocantins,2013,Mediana,50.3
Tocantins,2013,75 percentil,55.55
Tocantins,2013,Máximo,66
Acre,2014,Mínimo,3.8
Acre,2014,25 percentil,13.9
Acre,2014,Mediana,20.9
Acre,2014,75 percentil,35.9
Acre,2014,Máximo,57.4
Alagoas,2014,Mínimo,21.4
Alagoas,2014,25 percentil,41.5
Alagoas,2014,Mediana,46
Alagoas,2014,75 percentil,54.55
Alagoas,2014,Máximo,90
Amapá,2014,Mínimo,16.1
Amapá,2014,25 percentil,22.8
Amapá,2014,Mediana,31.8
Amapá,2014,75 percentil,34.05
Amapá,2014,Máximo,37.9
Amazonas,2014,Mínimo,13
Amazonas,2014,25 percentil,33.45
Amazonas,2014,Mediana,39.95
Amazonas,2014,75 percentil,49.05
Amazonas,2014,Máximo,65.7
Bahia,2014,Mínimo,18.9
Bahia,2014,25 percentil,45.15
Bahia,2014,Mediana,54.7
Bahia,2014,75 percentil,62.95
Bahia,2014,Máximo,88.7
Ceará,2014,Mínimo,45.9
Ceará,2014,25 percentil,68.15
Ceará,2014,Mediana,73.8
Ceará,2014,75 percentil,80.6
Ceará,2014,Máximo,99.4
Distrito Federal,2014,Mínimo,65.2
Distrito Federal,2014,25 percentil,65.2
Distrito Federal,2014,Mediana,65.2
Distrito Federal,2014,75 percentil,65.2
Distrito Federal,2014,Máximo,65.2
Espírito Santo,2014,Mínimo,38.7
Espírito Santo,2014,25 percentil,58.9
Espírito Santo,2014,Mediana,69.2
Espírito Santo,2014,75 percentil,76.175
Espírito Santo,2014,Máximo,79.9
Goiás,2014,Mínimo,1.4
Goiás,2014,25 percentil,57.2
Goiás,2014,Mediana,65.35
Goiás,2014,75 percentil,76.35
Goiás,2014,Máximo,98.2
Maranhão,2014,Mínimo,0
Maranhão,2014,25 percentil,24.775
Maranhão,2014,Mediana,34.55
Maranhão,2014,75 percentil,44.9
Maranhão,2014,Máximo,95
Mato Grosso,2014,Mínimo,9.1
Mato Grosso,2014,25 percentil,58.3
Mato Grosso,2014,Mediana,65.5
Mato Grosso,2014,75 percentil,73.1
Mato Grosso,2014,Máximo,98.4
Mato Grosso do Sul,2014,Mínimo,25.2
Mato Grosso do Sul,2014,25 percentil,53.3
Mato Grosso do Sul,2014,Mediana,68.4
Mato Grosso do Sul,2014,75 percentil,72.95
Mato Grosso do Sul,2014,Máximo,87.4
Minas Gerais,2014,Mínimo,49.9
Minas Gerais,2014,25 percentil,69.15
Minas Gerais,2014,Mediana,76.6
Minas Gerais,2014,75 percentil,83.4
Minas Gerais,2014,Máximo,100
Paraná,2014,Mínimo,29.4
Paraná,2014,25 percentil,74.8
Paraná,2014,Mediana,82
Paraná,2014,75 percentil,86.8
Paraná,2014,Máximo,99.2
Paraíba,2014,Mínimo,33
Paraíba,2014,25 percentil,61.825
Paraíba,2014,Mediana,68.5
Paraíba,2014,75 percentil,72.275
Paraíba,2014,Máximo,87.5
Pará,2014,Mínimo,4.8
Pará,2014,25 percentil,28.55
Pará,2014,Mediana,39.05
Pará,2014,75 percentil,47.925
Pará,2014,Máximo,83.5
Pernambuco,2014,Mínimo,35.3
Pernambuco,2014,25 percentil,58.85
Pernambuco,2014,Mediana,66.75
Pernambuco,2014,75 percentil,73.85
Pernambuco,2014,Máximo,96.8
Piauí,2014,Mínimo,25
Piauí,2014,25 percentil,46.9
Piauí,2014,Mediana,55
Piauí,2014,75 percentil,62.4
Piauí,2014,Máximo,70
Rio Grande do Norte,2014,Mínimo,38.4
Rio Grande do Norte,2014,25 percentil,55.475
Rio Grande do Norte,2014,Mediana,63.05
Rio Grande do Norte,2014,75 percentil,72.55
Rio Grande do Norte,2014,Máximo,89.1
Rio Grande do Sul,2014,Mínimo,21.8
Rio Grande do Sul,2014,25 percentil,69.1
Rio Grande do Sul,2014,Mediana,77.9
Rio Grande do Sul,2014,75 percentil,84.6
Rio Grande do Sul,2014,Máximo,95.2
Rio de Janeiro,2014,Mínimo,34.1
Rio de Janeiro,2014,25 percentil,51.875
Rio de Janeiro,2014,Mediana,67.05
Rio de Janeiro,2014,75 percentil,74.825
Rio de Janeiro,2014,Máximo,88
Rondônia,2014,Mínimo,35.8
Rondônia,2014,25 percentil,59.65
Rondônia,2014,Mediana,63.4
Rondônia,2014,75 percentil,66.8
Rondônia,2014,Máximo,79
Roraima,2014,Mínimo,2.3
Roraima,2014,25 percentil,8.675
Roraima,2014,Mediana,15.3
Roraima,2014,75 percentil,27.575
Roraima,2014,Máximo,47.7
Santa Catarina,2014,Mínimo,43.2
Santa Catarina,2014,25 percentil,65.1
Santa Catarina,2014,Mediana,73
Santa Catarina,2014,75 percentil,78.825
Santa Catarina,2014,Máximo,95.5
Sergipe,2014,Mínimo,28.7
Sergipe,2014,25 percentil,49.225
Sergipe,2014,Mediana,51.2
Sergipe,2014,75 percentil,54.6
Sergipe,2014,Máximo,56.3
São Paulo,2014,Mínimo,2.9
São Paulo,2014,25 percentil,74.825
São Paulo,2014,Mediana,80.05
São Paulo,2014,75 percentil,85.3
São Paulo,2014,Máximo,98.7
Tocantins,2014,Mínimo,12.4
Tocantins,2014,25 percentil,47.1
Tocantins,2014,Mediana,55.2
Tocantins,2014,75 percentil,58.9
Tocantins,2014,Máximo,66.7
Acre,2015,Mínimo,14.7
Acre,2015,25 percentil,17
Acre,2015,Mediana,20
Acre,2015,75 percentil,43.3
Acre,2015,Máximo,58.3
Alagoas,2015,Mínimo,18.7
Alagoas,2015,25 percentil,42.7
Alagoas,2015,Mediana,51
Alagoas,2015,75 percentil,57.05
Alagoas,2015,Máximo,97.9
Amapá,2015,Mínimo,13.9
Amapá,2015,25 percentil,32.1
Amapá,2015,Mediana,35.8
Amapá,2015,75 percentil,37.175
Amapá,2015,Máximo,43.2
Amazonas,2015,Mínimo,17.2
Amazonas,2015,25 percentil,36.25
Amazonas,2015,Mediana,44.65
Amazonas,2015,75 percentil,52.375
Amazonas,2015,Máximo,70
Bahia,2015,Mínimo,20.4
Bahia,2015,25 percentil,47.3
Bahia,2015,Mediana,58
Bahia,2015,75 percentil,67.3
Bahia,2015,Máximo,95.6
Ceará,2015,Mínimo,51
Ceará,2015,25 percentil,68.35
Ceará,2015,Mediana,77.05
Ceará,2015,75 percentil,82.775
Ceará,2015,Máximo,98.8
Distrito Federal,2015,Mínimo,68
Distrito Federal,2015,25 percentil,68
Distrito Federal,2015,Mediana,68
Distrito Federal,2015,75 percentil,68
Distrito Federal,2015,Máximo,68
Espírito Santo,2015,Mínimo,37.6
Espírito Santo,2015,25 percentil,62.5
Espírito Santo,2015,Mediana,73.9
Espírito Santo,2015,75 percentil,77.9
Espírito Santo,2015,Máximo,86.8
Goiás,2015,Mínimo,22.1
Goiás,2015,25 percentil,56.3
Goiás,2015,Mediana,67.8
Goiás,2015,75 percentil,79.8
Goiás,2015,Máximo,97.2
Maranhão,2015,Mínimo,0
Maranhão,2015,25 percentil,28.65
Maranhão,2015,Mediana,37.25
Maranhão,2015,75 percentil,49.85
Maranhão,2015,Máximo,96
Mato Grosso,2015,Mínimo,25.4
Mato Grosso,2015,25 percentil,61.1
Mato Grosso,2015,Mediana,68.3
Mato Grosso,2015,75 percentil,74.8
Mato Grosso,2015,Máximo,92.2
Mato Grosso do Sul,2015,Mínimo,31.6
Mato Grosso do Sul,2015,25 percentil,52.875
Mato Grosso do Sul,2015,Mediana,63.1
Mato Grosso do Sul,2015,75 percentil,71.375
Mato Grosso do Sul,2015,Máximo,89
Minas Gerais,2015,Mínimo,53.1
Minas Gerais,2015,25 percentil,71.425
Minas Gerais,2015,Mediana,78.35
Minas Gerais,2015,75 percentil,84.375
Minas Gerais,2015,Máximo,99.7
Paraná,2015,Mínimo,30.1
Paraná,2015,25 percentil,75.4
Paraná,2015,Mediana,84.7
Paraná,2015,75 percentil,89.4
Paraná,2015,Máximo,99.2
Paraíba,2015,Mínimo,47.9
Paraíba,2015,25 percentil,65.65
Paraíba,2015,Mediana,70.55
Paraíba,2015,75 percentil,74.15
Paraíba,2015,Máximo,90.1
Pará,2015,Mínimo,7.6
Pará,2015,25 percentil,31
Pará,2015,Mediana,39.8
Pará,2015,75 percentil,48.3
Pará,2015,Máximo,97.1
Pernambuco,2015,Mínimo,45.2
Pernambuco,2015,25 percentil,61.5
Pernambuco,2015,Mediana,68.5
Pernambuco,2015,75 percentil,75.6
Pernambuco,2015,Máximo,94.2
Piauí,2015,Mínimo,28.7
Piauí,2015,25 percentil,48
Piauí,2015,Mediana,59.9
Piauí,2015,75 percentil,64.95
Piauí,2015,Máximo,91.7
Rio Grande do Norte,2015,Mínimo,41.1
Rio Grande do Norte,2015,25 percentil,56.8
Rio Grande do Norte,2015,Mediana,65.35
Rio Grande do Norte,2015,75 percentil,72.65
Rio Grande do Norte,2015,Máximo,92.5
Rio Grande do Sul,2015,Mínimo,33.2
Rio Grande do Sul,2015,25 percentil,71.35
Rio Grande do Sul,2015,Mediana,78.5
Rio Grande do Sul,2015,75 percentil,85.4
Rio Grande do Sul,2015,Máximo,97.7
Rio de Janeiro,2015,Mínimo,39.5
Rio de Janeiro,2015,25 percentil,53.1
Rio de Janeiro,2015,Mediana,66.9
Rio de Janeiro,2015,75 percentil,77.8
Rio de Janeiro,2015,Máximo,87.1
Rondônia,2015,Mínimo,41.3
Rondônia,2015,25 percentil,65
Rondônia,2015,Mediana,70.2
Rondônia,2015,75 percentil,74
Rondônia,2015,Máximo,77.2
Roraima,2015,Mínimo,2.9
Roraima,2015,25 percentil,9.35
Roraima,2015,Mediana,23.1
Roraima,2015,75 percentil,37.9
Roraima,2015,Máximo,53.9
Santa Catarina,2015,Mínimo,34.5
Santa Catarina,2015,25 percentil,66.95
Santa Catarina,2015,Mediana,74.8
Santa Catarina,2015,75 percentil,80.5
Santa Catarina,2015,Máximo,98.1
Sergipe,2015,Mínimo,43.4
Sergipe,2015,25 percentil,54
Sergipe,2015,Mediana,55.7
Sergipe,2015,75 percentil,58.9
Sergipe,2015,Máximo,65.8
São Paulo,2015,Mínimo,37.2
São Paulo,2015,25 percentil,74.875
São Paulo,2015,Mediana,80.65
São Paulo,2015,75 percentil,85.6
São Paulo,2015,Máximo,100
Tocantins,2015,Mínimo,39
Tocantins,2015,25 percentil,53
Tocantins,2015,Mediana,56.3
Tocantins,2015,75 percentil,60.3
Tocantins,2015,Máximo,70.7
Acre,2016,Mínimo,15.5
Acre,2016,25 percentil,19.45
Acre,2016,Mediana,32.75
Acre,2016,75 percentil,46.775
Acre,2016,Máximo,52.9
Alagoas,2016,Mínimo,27.1
Alagoas,2016,25 percentil,47.6
Alagoas,2016,Mediana,55.9
Alagoas,2016,75 percentil,63.6
Alagoas,2016,Máximo,97.1
Amapá,2016,Mínimo,11.3
Amapá,2016,25 percentil,24.45
Amapá,2016,Mediana,30.75
Amapá,2016,75 percentil,34
Amapá,2016,Máximo,45.4
Amazonas,2016,Mínimo,18.6
Amazonas,2016,25 percentil,36.1
Amazonas,2016,Mediana,41
Amazonas,2016,75 percentil,53.25
Amazonas,2016,Máximo,76.8
Bahia,2016,Mínimo,0.4
Bahia,2016,25 percentil,49.3
Bahia,2016,Mediana,59.3
Bahia,2016,75 percentil,67.6
Bahia,2016,Máximo,96.8
Ceará,2016,Mínimo,48.3
Ceará,2016,25 percentil,71.35
Ceará,2016,Mediana,77.1
Ceará,2016,75 percentil,81.85
Ceará,2016,Máximo,98
Distrito Federal,2016,Mínimo,69.6
Distrito Federal,2016,25 percentil,69.6
Distrito Federal,2016,Mediana,69.6
Distrito Federal,2016,75 percentil,69.6
Distrito Federal,2016,Máximo,69.6
Espírito Santo,2016,Mínimo,48.7
Espírito Santo,2016,25 percentil,67
Espírito Santo,2016,Mediana,70.95
Espírito Santo,2016,75 percentil,76.85
Espírito Santo,2016,Máximo,87.7
Goiás,2016,Mínimo,29
